Species*,Exp*,Trt*,IrrDate,IrrAmount
cotton,AZMC8901,1,89208,26
cotton,AZMC8901,1,89210,17
cotton,AZMC8901,1,89212,34
cotton,AZMC8901,1,89214,17
cotton,AZMC8901,1,89216,30
cotton,AZMC8901,1,89218,22
cotton,AZMC8901,1,89220,17
cotton,AZMC8901,1,89222,9
cotton,AZMC8901,1,89224,22
cotton,AZMC8901,1,89226,13
cotton,AZMC8901,1,89228,22
cotton,AZMC8901,1,89230,17
cotton,AZMC8901,1,89232,30
cotton,AZMC8901,1,89234,26
cotton,AZMC8901,2,89100,10
cotton,AZMC8901,2,89114,43
cotton,AZMC8901,2,89118,43
cotton,AZMC8901,2,89121,34
cotton,AZMC8901,2,89125,47
cotton,AZMC8901,2,89129,43
cotton,AZMC8901,2,89131,30
cotton,AZMC8901,2,89139,73
cotton,AZMC8901,2,89145,30
cotton,AZMC8901,2,89156,52
cotton,AZMC8901,2,89163,43
cotton,AZMC8901,2,89178,60
cotton,AZMC8901,2,89180,13
cotton,AZMC8901,2,89182,47
cotton,AZMC8901,2,89185,26
cotton,AZMC8901,2,89188,26
cotton,AZMC8901,2,89192,34
cotton,AZMC8901,2,89196,60
cotton,AZMC8901,2,89199,56
cotton,AZMC8901,2,89200,13
cotton,AZMC8901,2,89201,34
cotton,AZMC8901,2,89208,26
cotton,AZMC8901,2,89210,17
cotton,AZMC8901,2,89212,34
cotton,AZMC8901,2,89214,17
cotton,AZMC8901,2,89216,30
cotton,AZMC8901,2,89218,22
cotton,AZMC8901,2,89220,17
cotton,AZMC8901,2,89222,9
cotton,AZMC8901,2,89224,22
cotton,AZMC8901,2,89226,13
cotton,AZMC8901,2,89228,22
cotton,AZMC8901,2,89230,17
cotton,AZMC8901,2,89232,30
cotton,AZMC8901,2,89234,26
cassava,CCPA7801,1,78356,20
cassava,CCPA7801,1,78363,20
cassava,CCPA7801,1,79005,20
cassava,CCPA7801,1,79012,20
cassava,CCPA7801,1,79019,20
cassava,CCPA7801,1,79026,20
cassava,CCPA7801,1,79033,20
cassava,CCPA7801,1,79040,20
cassava,CCPA7801,1,79047,20
cassava,CCPA7801,1,79054,20
cassava,CCPA7801,1,79061,20
cassava,CCPA7801,1,79068,20
cassava,CCPA7801,1,79075,20
cassava,CCPA7801,1,79082,20
cassava,CCPA7801,1,79278,50
cassava,CCPA7801,1,79292,50
cassava,CCPA7801,1,79306,50
cassava,CCPA7801,1,79320,50
cassava,CCPA7801,1,79334,50
cassava,CCPA7801,1,79348,50
cassava,CCPA7801,1,79362,50
cassava,CCPA7801,1,80010,50
cassava,CCPA7801,1,80024,50
banana,BRBA0503,1,5340,30
banana,BRBA0503,1,5345,30
banana,BRBA0503,1,5341,30
banana,BRBA0503,1,5346,30
banana,BRBA0503,1,5342,30
banana,BRBA0503,1,5347,30
banana,BRBA0503,1,5352,30
banana,BRBA0503,1,5357,30
banana,BRBA0503,1,5362,30
banana,BRBA0503,1,6002,30
banana,BRBA0503,1,6007,30
banana,BRBA0503,1,6012,30
banana,BRBA0503,1,6017,30
banana,BRBA0503,1,6022,30
banana,BRBA0503,1,6027,30
banana,BRBA0503,1,6032,30
banana,BRBA0503,1,6037,30
banana,BRBA0503,1,6042,30
banana,BRBA0503,1,6047,30
banana,BRBA0503,1,6052,30
banana,BRBA0503,1,6057,30
banana,BRBA0503,1,6062,30
banana,BRBA0503,1,6067,30
banana,BRBA0503,1,6072,30
banana,BRBA0503,1,6077,30
banana,BRBA0503,1,6082,30
banana,BRBA0503,1,6087,30
banana,BRBA0503,1,6092,30
banana,BRBA0503,1,6097,30
banana,BRBA0503,1,6102,30
banana,BRBA0503,1,6107,30
banana,BRBA0503,1,6112,30
banana,BRBA0503,1,6117,30
banana,BRBA0503,1,6122,30
banana,BRBA0503,1,6127,30
banana,BRBA0503,1,6132,30
banana,BRBA0503,1,6137,30
banana,BRBA0503,1,6142,30
banana,BRBA0503,1,6147,30
banana,BRBA0503,1,6152,30
banana,BRBA0503,1,6157,30
banana,BRBA0503,1,6162,30
banana,BRBA0503,1,6167,30
banana,BRBA0503,1,6172,30
banana,BRBA0503,1,6177,30
banana,BRBA0503,1,6182,30
banana,BRBA0503,1,6187,30
banana,BRBA0503,1,6192,30
banana,BRBA0503,1,6197,30
banana,BRBA0503,1,6202,30
banana,BRBA0503,1,6207,30
banana,BRBA0503,1,6212,30
banana,BRBA0503,1,6217,30
banana,BRBA0503,1,6222,30
banana,BRBA0503,1,6227,30
banana,BRBA0503,1,6232,30
banana,BRBA0503,1,6237,30
banana,BRBA0503,1,6242,30
banana,BRBA0503,1,6247,30
banana,BRBA0503,1,6252,30
banana,BRBA0503,1,6257,30
banana,BRBA0503,1,6262,30
banana,BRBA0503,1,6267,30
banana,BRBA0503,1,6272,30
banana,BRBA0503,1,6277,30
banana,BRBA0503,1,6282,30
banana,BRBA0503,1,6287,30
banana,BRBA0503,1,6292,30
banana,BRBA0503,1,6297,30
banana,BRBA0503,1,6302,30
banana,BRBA0503,1,6307,30
banana,BRBA0503,1,6312,30
banana,BRBA0503,1,6317,30
banana,BRBA0503,1,6322,30
banana,BRBA0503,1,6327,30
banana,BRBA0503,1,6332,30
banana,BRBA0503,1,6337,30
banana,BRBA0503,1,6342,30
banana,BRBA0503,1,6347,30
banana,BRBA0503,1,6352,30
banana,BRBA0503,1,6357,30
banana,BRBA0503,1,6362,30
banana,BRBA0503,1,7002,30
banana,BRBA0503,1,7007,30
banana,BRBA0503,1,7012,30
banana,BRBA0503,1,7017,30
banana,BRBA0503,1,7022,30
banana,BRBA0503,1,7027,30
banana,BRBA0503,1,7032,30
banana,BRBA0503,1,7037,30
banana,BRBA0503,1,7042,30
banana,BRBA0503,1,7047,30
banana,BRBA0503,1,7052,30
banana,BRBA0503,1,7057,30
banana,BRBA0503,1,7062,30
banana,BRBA0503,1,7067,30
banana,BRBA0503,1,7072,30
banana,BRBA0503,1,7077,30
banana,BRBA0503,1,7082,30
banana,BRBA0503,1,7087,30
banana,BRBA0503,1,7092,30
drybean,UFGA8601,1,86083,12
drybean,UFGA8601,1,86085,6
drybean,UFGA8601,1,86087,6
drybean,UFGA8601,1,86090,7
drybean,UFGA8601,1,86092,6
drybean,UFGA8601,1,86094,12
drybean,UFGA8601,1,86098,10
drybean,UFGA8601,1,86101,10
drybean,UFGA8601,1,86106,10
drybean,UFGA8601,1,86108,12
drybean,UFGA8601,1,86111,12
drybean,UFGA8601,1,86115,21
drybean,UFGA8601,1,86118,19
drybean,UFGA8601,1,86121,30
drybean,UFGA8601,1,86122,7
drybean,UFGA8601,1,86123,10
drybean,UFGA8601,1,86124,2
drybean,UFGA8601,1,86125,19
drybean,UFGA8601,1,86126,10
drybean,UFGA8601,1,86127,10
drybean,UFGA8601,1,86128,10
drybean,UFGA8601,1,86129,10
drybean,UFGA8601,1,86130,10
drybean,UFGA8601,1,86131,10
drybean,UFGA8601,1,86132,11
drybean,UFGA8601,1,86133,10
drybean,UFGA8601,1,86134,10
drybean,UFGA8601,1,86135,10
drybean,UFGA8601,1,86136,10
drybean,UFGA8601,1,86137,10
drybean,UFGA8601,1,86138,10
drybean,UFGA8601,1,86139,10
drybean,UFGA8601,1,86142,10
drybean,UFGA8601,1,86143,10
drybean,UFGA8601,1,86144,10
drybean,UFGA8601,1,86145,10
drybean,UFGA8601,1,86146,10
drybean,UFGA8601,1,86147,10
drybean,UFGA8601,1,86148,10
drybean,UFGA8601,1,86149,10
drybean,UFGA8601,1,86150,10
drybean,UFGA8601,1,86151,10
drybean,UFGA8601,1,86152,10
drybean,UFGA8601,1,86153,10
drybean,UFGA8601,1,86154,6
drybean,UFGA8601,1,86155,10
drybean,UFGA8601,1,86156,10
drybean,UFGA8601,1,86157,10
drybean,UFGA8601,1,86159,20
drybean,UFGA8601,1,86162,20
drybean,UFGA8601,2,86083,12
drybean,UFGA8601,2,86085,6
drybean,UFGA8601,2,86087,6
drybean,UFGA8601,2,86090,7
drybean,UFGA8601,2,86092,6
drybean,UFGA8601,2,86094,12
drybean,UFGA8601,2,86098,10
drybean,UFGA8601,2,86101,10
drybean,UFGA8601,2,86106,10
drybean,UFGA8601,2,86108,12
drybean,UFGA8601,2,86111,12
drybean,UFGA8601,2,86115,21
drybean,UFGA8601,2,86118,19
drybean,UFGA8601,2,86121,30
drybean,UFGA8601,2,86125,38
drybean,UFGA8601,2,86129,44
drybean,UFGA8601,2,86133,38
drybean,UFGA8601,2,86137,44
drybean,UFGA8601,2,86145,44
drybean,UFGA8601,2,86149,44
drybean,UFGA8601,2,86150,10
drybean,UFGA8601,2,86157,38
drybean,UFGA8601,2,86162,44
drybean,UFGA8601,3,86083,12
drybean,UFGA8601,3,86085,6
drybean,UFGA8601,3,86087,6
drybean,UFGA8601,3,86090,7
drybean,UFGA8601,3,86092,6
drybean,UFGA8601,3,86094,12
drybean,UFGA8601,3,86098,10
drybean,UFGA8601,3,86101,10
drybean,UFGA8601,3,86106,10
drybean,UFGA8601,3,86108,12
drybean,UFGA8601,3,86111,12
drybean,UFGA8601,3,86115,21
drybean,UFGA8601,3,86118,19
drybean,UFGA8601,3,86121,30
drybean,UFGA8601,3,86129,63
drybean,UFGA8601,3,86137,63
drybean,UFGA8601,3,86149,63
drybean,UFGA8601,3,86162,63
drybean,UFGA8601,4,86083,12
drybean,UFGA8601,4,86085,6
drybean,UFGA8601,4,86087,6
drybean,UFGA8601,4,86090,7
drybean,UFGA8601,4,86092,6
drybean,UFGA8601,4,86094,12
drybean,UFGA8601,4,86098,10
drybean,UFGA8601,4,86101,10
drybean,UFGA8601,4,86106,10
drybean,UFGA8601,4,86108,12
drybean,UFGA8601,4,86111,12
drybean,UFGA8601,4,86115,21
drybean,UFGA8601,4,86118,19
drybean,UFGA8601,4,86121,30
drybean,UFGA8601,4,86125,8
drybean,UFGA8601,4,86126,9
drybean,UFGA8601,4,86127,12
drybean,UFGA8601,4,86128,7
drybean,UFGA8601,4,86129,7
drybean,UFGA8601,4,86130,7
drybean,UFGA8601,4,86131,6
drybean,UFGA8601,4,86132,4
drybean,UFGA8601,4,86133,4
drybean,UFGA8601,4,86134,4
drybean,UFGA8601,4,86135,4
drybean,UFGA8601,4,86136,8
drybean,UFGA8601,4,86137,7
drybean,UFGA8601,4,86138,5
drybean,UFGA8601,4,86139,8
drybean,UFGA8601,4,86140,25
potato,WAPA9202,1,92120,6.1
potato,WAPA9202,1,92122,6.6
potato,WAPA9202,1,92125,5.8
potato,WAPA9202,1,92126,5.4
potato,WAPA9202,1,92127,6.2
potato,WAPA9202,1,92128,5.4
potato,WAPA9202,1,92129,6
potato,WAPA9202,1,92130,5.3
potato,WAPA9202,1,92133,6.5
potato,WAPA9202,1,92134,5.8
potato,WAPA9202,1,92139,4.1
potato,WAPA9202,1,92140,5.2
potato,WAPA9202,1,92141,4.4
potato,WAPA9202,1,92142,5.9
potato,WAPA9202,1,92143,5.9
potato,WAPA9202,1,92144,8
potato,WAPA9202,1,92145,6.1
potato,WAPA9202,1,92146,6.2
potato,WAPA9202,1,92147,4.9
potato,WAPA9202,1,92148,5.8
potato,WAPA9202,1,92149,5.7
potato,WAPA9202,1,92151,6.2
potato,WAPA9202,1,92152,5.3
potato,WAPA9202,1,92153,10.5
potato,WAPA9202,1,92154,10.6
potato,WAPA9202,1,92155,9.6
potato,WAPA9202,1,92156,9.4
potato,WAPA9202,1,92158,11.4
potato,WAPA9202,1,92159,9.5
potato,WAPA9202,1,92160,5.8
potato,WAPA9202,1,92161,4.8
potato,WAPA9202,1,92162,5.5
potato,WAPA9202,1,92163,6.1
potato,WAPA9202,1,92167,5.8
potato,WAPA9202,1,92168,10.4
potato,WAPA9202,1,92169,0
potato,WAPA9202,1,92171,7.1
potato,WAPA9202,1,92172,3.9
potato,WAPA9202,1,92173,0
potato,WAPA9202,1,92174,9.7
potato,WAPA9202,1,92175,10.5
potato,WAPA9202,1,92176,0
potato,WAPA9202,1,92177,7.8
potato,WAPA9202,1,92178,5.3
potato,WAPA9202,1,92180,10.5
potato,WAPA9202,1,92181,5
potato,WAPA9202,1,92182,10.6
potato,WAPA9202,1,92183,10
potato,WAPA9202,1,92184,10.4
potato,WAPA9202,1,92185,6.1
potato,WAPA9202,1,92186,10.7
potato,WAPA9202,1,92187,11.3
potato,WAPA9202,1,92188,5.9
potato,WAPA9202,1,92189,7
potato,WAPA9202,1,92190,6.3
potato,WAPA9202,1,92191,9.9
potato,WAPA9202,1,92192,5.8
potato,WAPA9202,1,92193,7.2
potato,WAPA9202,1,92194,8.6
potato,WAPA9202,1,92196,9.2
potato,WAPA9202,1,92197,6
potato,WAPA9202,1,92198,9.4
potato,WAPA9202,1,92199,6
potato,WAPA9202,1,92200,11
potato,WAPA9202,1,92201,5.8
potato,WAPA9202,1,92203,10.5
potato,WAPA9202,1,92209,5.7
potato,WAPA9202,1,92211,5.9
potato,WAPA9202,1,92212,5.4
potato,WAPA9202,1,92213,5.7
potato,WAPA9202,1,92216,9.1
potato,WAPA9202,1,92217,5
potato,WAPA9202,1,92219,6.5
potato,WAPA9202,1,92220,5.2
potato,WAPA9202,1,92226,6.4
potato,WAPA9202,2,93111,6.4
potato,WAPA9202,2,93120,6.4
potato,WAPA9202,2,93131,6.4
potato,WAPA9202,2,93133,6.4
potato,WAPA9202,2,93134,6.4
potato,WAPA9202,2,93137,6.4
potato,WAPA9202,2,93139,6.4
potato,WAPA9202,2,93141,6.4
potato,WAPA9202,2,93142,6.4
potato,WAPA9202,2,93143,6.4
potato,WAPA9202,2,93144,6.4
potato,WAPA9202,2,93145,6.4
potato,WAPA9202,2,93146,6.4
potato,WAPA9202,2,93147,6.4
potato,WAPA9202,2,93148,6.4
potato,WAPA9202,2,93150,6.4
potato,WAPA9202,2,93151,6.4
potato,WAPA9202,2,93153,6.4
potato,WAPA9202,2,93154,6.4
potato,WAPA9202,2,93156,6.4
potato,WAPA9202,2,93157,6.4
potato,WAPA9202,2,93158,6.4
potato,WAPA9202,2,93159,6.4
potato,WAPA9202,2,93160,6.4
potato,WAPA9202,2,93162,6.4
potato,WAPA9202,2,93164,6.4
potato,WAPA9202,2,93165,6.4
potato,WAPA9202,2,93166,6.4
potato,WAPA9202,2,93168,6.4
potato,WAPA9202,2,93169,6.4
potato,WAPA9202,2,93170,2.7
potato,WAPA9202,2,93171,6.4
potato,WAPA9202,2,93172,6.4
potato,WAPA9202,2,93174,6.4
potato,WAPA9202,2,93175,6.4
potato,WAPA9202,2,93176,6.4
potato,WAPA9202,2,93177,6.4
potato,WAPA9202,2,93178,6.4
potato,WAPA9202,2,93179,6.4
potato,WAPA9202,2,93180,6.4
potato,WAPA9202,2,93181,6.4
potato,WAPA9202,2,93182,6.4
potato,WAPA9202,2,93183,6.4
potato,WAPA9202,2,93184,6.4
potato,WAPA9202,2,93185,6.4
potato,WAPA9202,2,93186,6.4
potato,WAPA9202,2,93187,6.4
potato,WAPA9202,2,93188,2.7
potato,WAPA9202,2,93189,6.4
potato,WAPA9202,2,93190,6.4
potato,WAPA9202,2,93192,6.4
potato,WAPA9202,2,93193,6.4
potato,WAPA9202,2,93194,6.4
potato,WAPA9202,2,93196,6.4
potato,WAPA9202,2,93197,6.4
potato,WAPA9202,2,93198,6.4
potato,WAPA9202,2,93199,6.4
potato,WAPA9202,2,93200,6.4
potato,WAPA9202,2,93202,6.4
potato,WAPA9202,2,93203,6.4
potato,WAPA9202,2,93204,6.4
potato,WAPA9202,2,93205,6.4
potato,WAPA9202,2,93206,6.4
potato,WAPA9202,2,93207,6.4
potato,WAPA9202,2,93208,6.4
potato,WAPA9202,2,93209,6.4
potato,WAPA9202,2,93210,6.4
potato,WAPA9202,2,93211,6.4
potato,WAPA9202,2,93213,6.4
potato,WAPA9202,2,93214,6.4
potato,WAPA9202,2,93215,6.4
potato,WAPA9202,2,93216,6.4
potato,WAPA9202,2,93217,6.4
potato,WAPA9202,2,93218,6.4
potato,WAPA9202,2,93219,6.4
potato,WAPA9202,2,93220,6.4
potato,WAPA9202,2,93221,6.4
potato,WAPA9202,2,93223,6.4
potato,WAPA9202,2,93224,6.4
potato,WAPA9202,2,93225,6.4
potato,WAPA9202,2,93226,6.4
potato,WAPA9202,2,93228,6.4
potato,WAPA9202,2,93230,6.4
potato,WAPA9202,2,93231,6.4
potato,WAPA9202,2,93232,6.4
potato,WAPA9202,2,93233,6.4
potato,WAPA9202,2,93234,6.4
potato,WAPA9202,2,93235,6.4
potato,WAPA9202,2,93236,6.4
potato,WAPA9202,2,93239,6.4
potato,WAPA9202,2,93242,6.4
potato,WAPA9202,2,93244,6.4
potato,WAPA9202,2,93246,6.4
potato,WAPA9202,3,94088,13
potato,WAPA9202,3,94105,6.4
potato,WAPA9202,3,94113,6.4
potato,WAPA9202,3,94119,6.4
potato,WAPA9202,3,94124,6.4
potato,WAPA9202,3,94126,6.4
potato,WAPA9202,3,94129,6.4
potato,WAPA9202,3,94130,6.4
potato,WAPA9202,3,94131,6.4
potato,WAPA9202,3,94132,6.4
potato,WAPA9202,3,94133,6.4
potato,WAPA9202,3,94134,6.4
potato,WAPA9202,3,94135,6.4
potato,WAPA9202,3,94145,6.4
potato,WAPA9202,3,94146,12.7
potato,WAPA9202,3,94147,6.4
potato,WAPA9202,3,94148,6.4
potato,WAPA9202,3,94149,6.4
potato,WAPA9202,3,94150,6.4
potato,WAPA9202,3,94151,6.4
potato,WAPA9202,3,94154,6.4
potato,WAPA9202,3,94155,6.4
potato,WAPA9202,3,94156,6.4
potato,WAPA9202,3,94158,6.4
potato,WAPA9202,3,94159,6.4
potato,WAPA9202,3,94161,6.4
potato,WAPA9202,3,94162,6.4
potato,WAPA9202,3,94163,6.4
potato,WAPA9202,3,94164,6.4
potato,WAPA9202,3,94165,6.4
potato,WAPA9202,3,94167,6.4
potato,WAPA9202,3,94168,6.4
potato,WAPA9202,3,94169,6.4
potato,WAPA9202,3,94170,6.4
potato,WAPA9202,3,94171,6.4
potato,WAPA9202,3,94172,6.4
potato,WAPA9202,3,94173,6.4
potato,WAPA9202,3,94174,6.4
potato,WAPA9202,3,94175,6.4
potato,WAPA9202,3,94176,6.4
potato,WAPA9202,3,94177,6.4
potato,WAPA9202,3,94179,12.7
potato,WAPA9202,3,94180,6.4
potato,WAPA9202,3,94181,6.4
potato,WAPA9202,3,94182,6.4
potato,WAPA9202,3,94183,12.7
potato,WAPA9202,3,94187,12.7
potato,WAPA9202,3,94188,6.4
potato,WAPA9202,3,94189,6.4
potato,WAPA9202,3,94190,12.7
potato,WAPA9202,3,94191,6.4
potato,WAPA9202,3,94192,12.7
potato,WAPA9202,3,94193,6.4
potato,WAPA9202,3,94194,6.4
potato,WAPA9202,3,94195,6.4
potato,WAPA9202,3,94196,6.4
potato,WAPA9202,3,94197,6.4
potato,WAPA9202,3,94198,6.4
potato,WAPA9202,3,94199,6.4
potato,WAPA9202,3,94200,6.4
potato,WAPA9202,3,94201,6.4
potato,WAPA9202,3,94202,6.4
potato,WAPA9202,3,94203,6.4
potato,WAPA9202,3,94204,6.4
potato,WAPA9202,3,94205,6.4
potato,WAPA9202,3,94206,6.4
potato,WAPA9202,3,94207,6.4
potato,WAPA9202,3,94208,6.4
potato,WAPA9202,3,94209,6.4
potato,WAPA9202,3,94210,6.4
potato,WAPA9202,3,94211,6.4
potato,WAPA9202,3,94212,6.4
potato,WAPA9202,3,94213,6.4
potato,WAPA9202,3,94214,6.4
potato,WAPA9202,3,94215,6.4
potato,WAPA9202,3,94216,6.4
potato,WAPA9202,3,94217,6.4
potato,WAPA9202,3,94218,6.4
potato,WAPA9202,3,94219,6.4
potato,WAPA9202,3,94220,6.4
potato,WAPA9202,3,94222,6.4
potato,WAPA9202,3,94223,6.4
potato,WAPA9202,3,94224,6.4
potato,WAPA9202,3,94226,6.4
potato,WAPA9202,3,94227,6.4
potato,WAPA9202,4,95088,12.7
potato,WAPA9202,4,95125,6.4
potato,WAPA9202,4,95140,6.4
potato,WAPA9202,4,95144,6.4
potato,WAPA9202,4,95145,6.4
potato,WAPA9202,4,95146,6.4
potato,WAPA9202,4,95147,6.4
potato,WAPA9202,4,95148,6.4
potato,WAPA9202,4,95149,6.4
potato,WAPA9202,4,95150,6.4
potato,WAPA9202,4,95151,6.4
potato,WAPA9202,4,95152,6.4
potato,WAPA9202,4,95153,12.7
potato,WAPA9202,4,95155,6.4
potato,WAPA9202,4,95156,6.4
potato,WAPA9202,4,95157,6.4
potato,WAPA9202,4,95159,6.4
potato,WAPA9202,4,95161,6.4
potato,WAPA9202,4,95163,6.4
potato,WAPA9202,4,95166,6.4
potato,WAPA9202,4,95170,6.4
potato,WAPA9202,4,95171,6.4
potato,WAPA9202,4,95173,6.4
potato,WAPA9202,4,95174,6.4
potato,WAPA9202,4,95176,6.4
potato,WAPA9202,4,95177,6.4
potato,WAPA9202,4,95178,6.4
potato,WAPA9202,4,95179,6.4
potato,WAPA9202,4,95180,6.4
potato,WAPA9202,4,95181,12.7
potato,WAPA9202,4,95182,6.4
potato,WAPA9202,4,95183,6.4
potato,WAPA9202,4,95184,6.4
potato,WAPA9202,4,95185,6.4
potato,WAPA9202,4,95186,6.4
potato,WAPA9202,4,95187,6.4
potato,WAPA9202,4,95188,6.4
potato,WAPA9202,4,95190,6.4
potato,WAPA9202,4,95191,6.4
potato,WAPA9202,4,95192,6.4
potato,WAPA9202,4,95193,6.4
potato,WAPA9202,4,95194,3.2
potato,WAPA9202,4,95195,6.4
potato,WAPA9202,4,95197,6.4
potato,WAPA9202,4,95198,6.4
potato,WAPA9202,4,95199,3.2
potato,WAPA9202,4,95200,6.4
potato,WAPA9202,4,95201,6.4
potato,WAPA9202,4,95202,6.4
potato,WAPA9202,4,95203,6.4
potato,WAPA9202,4,95204,6.4
potato,WAPA9202,4,95206,6.4
potato,WAPA9202,4,95207,12.7
potato,WAPA9202,4,95208,6.4
potato,WAPA9202,4,95209,6.4
potato,WAPA9202,4,95210,6.4
potato,WAPA9202,4,95212,6.4
potato,WAPA9202,4,95213,6.4
potato,WAPA9202,4,95214,6.4
potato,WAPA9202,4,95215,6.4
potato,WAPA9202,4,95216,6.4
potato,WAPA9202,4,95218,6.4
potato,WAPA9202,4,95219,6.4
potato,WAPA9202,4,95220,6.4
potato,WAPA9202,4,95221,6.4
potato,WAPA9202,4,95222,6.4
potato,WAPA9202,4,95223,6.4
potato,WAPA9202,4,95224,6.4
potato,WAPA9202,4,95225,6.4
potato,WAPA9202,4,95226,6.4
potato,WAPA9202,4,95228,6.4
potato,WAPA9202,4,95229,6.4
potato,WAPA9202,4,95231,6.4
potato,WAPA9202,4,95233,6.4
bananacol ,COLena,1,19001,7
bananacol ,COLena,1,19002,7
bananacol ,COLena,1,19003,7
bananacol ,COLena,1,19004,7
bananacol ,COLena,1,19005,7
bananacol ,COLena,1,19006,7
bananacol ,COLena,1,19007,7
bananacol ,COLena,1,19008,7
bananacol ,COLena,1,19009,7
bananacol ,COLena,1,19010,7
bananacol ,COLena,1,19011,7
bananacol ,COLena,1,19012,7
bananacol ,COLena,1,19013,7
bananacol ,COLena,1,19014,7
bananacol ,COLena,1,19015,7
bananacol ,COLena,1,19016,7
bananacol ,COLena,1,19017,7
bananacol ,COLena,1,19018,7
bananacol ,COLena,1,19019,7
bananacol ,COLena,1,19020,7
bananacol ,COLena,1,19021,7
bananacol ,COLena,1,19022,7
bananacol ,COLena,1,19023,7
bananacol ,COLena,1,19024,7
bananacol ,COLena,1,19025,7
bananacol ,COLena,1,19026,7
bananacol ,COLena,1,19027,7
bananacol ,COLena,1,19028,7
bananacol ,COLena,1,19029,7
bananacol ,COLena,1,19030,7
bananacol ,COLena,1,19031,7
bananacol ,COLena,1,19032,7
bananacol ,COLena,1,19033,7
bananacol ,COLena,1,19034,7
bananacol ,COLena,1,19035,7
bananacol ,COLena,1,19036,7
bananacol ,COLena,1,19037,7
bananacol ,COLena,1,19038,7
bananacol ,COLena,1,19039,7
bananacol ,COLena,1,19040,7
bananacol ,COLena,1,19041,7
bananacol ,COLena,1,19042,7
bananacol ,COLena,1,19043,7
bananacol ,COLena,1,19044,7
bananacol ,COLena,1,19045,7
bananacol ,COLena,1,19046,7
bananacol ,COLena,1,19047,7
bananacol ,COLena,1,19048,7
bananacol ,COLena,1,19049,7
bananacol ,COLena,1,19050,7
bananacol ,COLena,1,19051,7
bananacol ,COLena,1,19052,7
bananacol ,COLena,1,19053,7
bananacol ,COLena,1,19054,7
bananacol ,COLena,1,19055,7
bananacol ,COLena,1,19056,7
bananacol ,COLena,1,19057,7
bananacol ,COLena,1,19058,7
bananacol ,COLena,1,19059,7
bananacol ,COLena,1,19060,7
bananacol ,COLena,1,19061,7
bananacol ,COLena,1,19062,7
bananacol ,COLena,1,19063,7
bananacol ,COLena,1,19064,7
bananacol ,COLena,1,19065,7
bananacol ,COLena,1,19066,7
bananacol ,COLena,1,19067,7
bananacol ,COLena,1,19068,7
bananacol ,COLena,1,19069,7
bananacol ,COLena,1,19070,7
bananacol ,COLena,1,19071,7
bananacol ,COLena,1,19072,7
bananacol ,COLena,1,19073,7
bananacol ,COLena,1,19074,7
bananacol ,COLena,1,19075,7
bananacol ,COLena,1,19076,7
bananacol ,COLena,1,19077,7
bananacol ,COLena,1,19078,7
bananacol ,COLena,1,19079,7
bananacol ,COLena,1,19080,7
bananacol ,COLena,1,19081,7
bananacol ,COLena,1,19082,7
bananacol ,COLena,1,19083,7
bananacol ,COLena,1,19084,7
bananacol ,COLena,1,19085,7
bananacol ,COLena,1,19086,7
bananacol ,COLena,1,19087,7
bananacol ,COLena,1,19088,7
bananacol ,COLena,1,19089,7
bananacol ,COLena,1,19090,7
bananacol ,COLena,1,19091,7
bananacol ,COLena,1,19092,7
bananacol ,COLena,1,19093,7
bananacol ,COLena,1,19094,7
bananacol ,COLena,1,19095,7
bananacol ,COLena,1,19096,7
bananacol ,COLena,1,19097,7
bananacol ,COLena,1,19098,7
bananacol ,COLena,1,19099,7
bananacol ,COLena,1,19100,7
bananacol ,COLena,1,19101,7
bananacol ,COLena,1,19102,7
bananacol ,COLena,1,19103,7
bananacol ,COLena,1,19104,7
bananacol ,COLena,1,19105,7
bananacol ,COLena,1,19106,7
bananacol ,COLena,1,19107,7
bananacol ,COLena,1,19108,7
bananacol ,COLena,1,19109,7
bananacol ,COLena,1,19110,7
bananacol ,COLena,1,19111,7
bananacol ,COLena,1,19112,7
bananacol ,COLena,1,19113,7
bananacol ,COLena,1,19114,7
bananacol ,COLena,1,19115,7
bananacol ,COLena,1,19116,7
bananacol ,COLena,1,19117,7
bananacol ,COLena,1,19118,7
bananacol ,COLena,1,19119,7
bananacol ,COLena,1,19120,7
bananacol ,COLena,1,19121,7
bananacol ,COLena,1,19122,7
bananacol ,COLena,1,19123,7
bananacol ,COLena,1,19124,7
bananacol ,COLena,1,19125,7
bananacol ,COLena,1,19126,7
bananacol ,COLena,1,19127,7
bananacol ,COLena,1,19128,7
bananacol ,COLena,1,19129,7
bananacol ,COLena,1,19130,7
bananacol ,COLena,1,19131,7
bananacol ,COLena,1,19132,7
bananacol ,COLena,1,19133,7
bananacol ,COLena,1,19134,7
bananacol ,COLena,1,19135,7
bananacol ,COLena,1,19136,7
bananacol ,COLena,1,19137,7
bananacol ,COLena,1,19138,7
bananacol ,COLena,1,19139,7
bananacol ,COLena,1,19140,7
bananacol ,COLena,1,19141,7
bananacol ,COLena,1,19142,7
bananacol ,COLena,1,19143,7
bananacol ,COLena,1,19144,7
bananacol ,COLena,1,19145,7
bananacol ,COLena,1,19146,7
bananacol ,COLena,1,19147,7
bananacol ,COLena,1,19148,7
bananacol ,COLena,1,19149,7
bananacol ,COLena,1,19150,7
bananacol ,COLena,1,19151,7
bananacol ,COLena,1,19152,7
