YEAR,MO,DY,SRAD,WS10M,T,T2MDEW,T2M_MAX,T2M_MIN,rain,RH,date
2020,4,9,2.33,1.74,28.23,19.18,34.15,23.88,0,60.19,09 April 2020
2020,4,10,2.34,1.7,27.77,19.2,34.19,22.57,5.27,62.69,10 April 2020
2020,4,11,1.61,1.61,26.97,20.4,32.27,22.87,10.55,69.88,11 April 2020
2020,4,12,2.76,1.34,27.78,16.27,34.79,20.93,0,54.62,12 April 2020
2020,4,13,3.2,1,28.09,14.73,34.89,21.57,0,46.69,13 April 2020
2020,4,14,2.87,1.39,27.28,16.66,33.09,22.8,0,53.81,14 April 2020
2020,4,15,2.94,1.06,27.58,16.12,33.37,23.15,0,52.75,15 April 2020
2020,4,16,2.32,1.09,26.4,16.76,31.8,22.98,0,57.31,16 April 2020
2020,4,17,1.46,1.7,26.99,16.82,32.56,22.48,0,55.5,17 April 2020
2020,4,18,1.27,1.42,24.96,18.93,29.46,21.94,0,70.5,18 April 2020
2020,4,19,1.89,1.51,25.7,18.59,30.74,21.12,0,67,19 April 2020
2020,4,20,2.39,1.63,26.86,18.28,32.36,21.76,0,61.38,20 April 2020
2020,4,21,1.76,1.65,26.55,19.2,31.86,22.36,0,65.94,21 April 2020
2020,4,22,1.82,1.51,26.33,19.52,31.65,21.82,0,68.5,22 April 2020
2020,4,23,2.49,1.62,27.33,19.15,32.16,23.08,0,62.94,23 April 2020
2020,4,24,2.99,1.26,27.92,18.68,33.94,22.41,0,59.62,24 April 2020
2020,4,25,2.9,1.45,28.62,17.15,34.76,23.9,0,52.19,25 April 2020
2020,4,26,2.64,1.98,27.19,17.93,31.83,23.92,0,58.44,26 April 2020
2020,4,27,2.63,1.69,27.62,15.85,34.16,22.3,0,51.12,27 April 2020
2020,4,28,2.53,1.73,28.12,18.93,34.5,23.01,0,60.56,28 April 2020
2020,4,29,2.2,1.8,27.78,19.3,32.87,22.94,0,61.81,29 April 2020
2020,4,30,1.69,1.79,27.97,18.23,33.73,23.79,0,58.38,30 April 2020
2020,5,1,1.64,1.49,26.97,19.08,32.08,22.54,0,64.44,01 May 2020
2020,5,2,1.95,1.6,26.97,19.71,31.94,22.24,0,66.94,02 May 2020
2020,5,3,2,1.41,27.68,18.99,33.44,23.18,0,61.44,03 May 2020
2020,5,4,2.25,1.51,28.26,18.43,34.09,23.37,0,57.56,04 May 2020
2020,5,5,2.29,1.39,27.26,19.26,33.16,23.26,0,63.75,05 May 2020
2020,5,6,2.2,1.47,27.33,19.11,32.78,22.38,0,63.12,06 May 2020
2020,5,7,2.7,1.2,26.95,19.34,31.79,23.17,0,65.31,07 May 2020
2020,5,8,1.13,1.59,26.82,19.01,31.4,23.09,0,64.25,08 May 2020
2020,5,9,2.06,1.63,27.18,18.82,33.77,22.37,5.27,63.69,09 May 2020
2020,5,10,2.93,1.52,27.32,19.58,33.66,22.15,0,66.5,10 May 2020
2020,5,11,2.91,1.48,28.16,19.29,34.49,22.44,0,61.5,11 May 2020
2020,5,12,2.75,1.46,27.91,19.94,33.67,22.75,5.27,64.69,12 May 2020
2020,5,13,1.18,1.88,27.27,20.21,32.75,23.16,0,67.81,13 May 2020
2020,5,14,2.71,1.62,25.76,19.79,28.96,22.25,0,70.88,14 May 2020
2020,5,15,2.19,1.79,26.53,19.13,31.36,22.08,0,65.75,15 May 2020
2020,5,16,2.68,1.7,26.84,19.25,32.42,22.53,5.27,65.94,16 May 2020
2020,5,17,2.19,1.61,27.06,19.44,33.35,22.47,0,66.25,17 May 2020
2020,5,18,2.42,1.36,25.87,20.24,31.11,22.09,5.27,74,18 May 2020
2020,5,19,2.61,1.37,26.21,19.98,32.03,21.35,0,72.5,19 May 2020
2020,5,20,3.12,1.48,27.58,18.47,34.25,21.67,0,61.56,20 May 2020
2020,5,21,2.51,1.7,27.75,18.57,34.03,22.64,0,60.38,21 May 2020
2020,5,22,1.35,1.52,26.77,20.11,32.87,23,5.27,70.25,22 May 2020
2020,5,23,2.44,1.52,27.04,19.63,33.08,22.05,0,67.44,23 May 2020
2020,5,24,2.53,1.78,26.94,18.86,31.99,22.6,0,63.81,24 May 2020
2020,5,25,2.51,1.55,27.23,17.66,33.65,21.22,0,59.12,25 May 2020
2020,5,26,2.07,1.6,26.7,18.84,33,22.19,10.55,65.75,26 May 2020
2020,5,27,2.5,1.4,25.25,20.9,30.62,21.98,10.55,79.81,27 May 2020
2020,5,28,2.05,1.03,24.28,20.15,28.92,21.67,0,80.31,28 May 2020
2020,5,29,2.39,1.36,24.57,19.94,29.3,20.96,0,77.62,29 May 2020
2020,5,30,1.71,0.97,24.11,19.47,28.58,20.3,0,77.88,30 May 2020
2020,5,31,1.88,0.99,24.12,19.92,28.6,20.76,5.27,80.25,31 May 2020
2020,6,1,2.64,1.22,23.58,19.12,28.18,18.47,5.27,78.12,01 June 2020
2020,6,2,2.78,1.12,24.77,18.66,29.83,20.67,0,71.44,02 June 2020
2020,6,3,2.73,1.41,25.98,18.19,31.98,21.14,0,65.38,03 June 2020
2020,6,4,1.87,1.61,25.88,19.45,30.91,21.17,0,69.94,04 June 2020
2020,6,5,2.37,1.49,26.34,18.89,31.89,22.06,0,66.38,05 June 2020
2020,6,6,1.25,1.43,25.58,18.9,30.04,21.79,0,68.38,06 June 2020
2020,6,7,2.79,1.48,26.18,16.47,32.65,21.14,0,59.12,07 June 2020
2020,6,8,2.61,1.33,25.55,17.93,31.84,20.63,0,65.75,08 June 2020
2020,6,9,2.53,1.52,25.42,17.89,31.33,21.02,0,66.5,09 June 2020
2020,6,10,1.58,1.29,25.26,18.8,30.28,21.08,0,69.94,10 June 2020
2020,6,11,2.67,1.5,25.79,18.74,31.38,21.73,5.27,67.62,11 June 2020
2020,6,12,2.94,1.27,25.44,18.87,30.5,20.8,0,70.38,12 June 2020
2020,6,13,1.88,1.53,26.05,18.89,31.97,21.15,0,67.5,13 June 2020
2020,6,14,2.43,1.54,24.34,20.01,29.38,21.08,0,79.44,14 June 2020
2020,6,15,1.84,1.41,25.51,17.37,31.51,20.36,0,64.69,15 June 2020
2020,6,16,2.65,1.41,25.85,17.76,32,20.52,0,64.31,16 June 2020
2020,6,17,2.4,1.31,25.98,18.61,32.07,20.51,5.27,67,17 June 2020
2020,6,18,0.78,1.44,24.03,21.25,28.34,21.68,10.55,86.06,18 June 2020
2020,6,19,2.54,1.47,25.12,18.94,31.05,20.14,0,72.56,19 June 2020
2020,6,20,1.75,1.3,24.33,19.97,29.26,20.86,5.27,78.69,20 June 2020
2020,6,21,2.03,1.22,24.8,19.53,30.65,20.09,5.27,76.25,21 June 2020
2020,6,22,1.44,1.28,23.59,18.46,28.65,20.01,15.82,75.75,22 June 2020
2020,6,23,2.1,1.24,23.55,17.94,28.7,19.66,5.27,73.62,23 June 2020
2020,6,24,2.65,1.26,24.69,16.41,30.36,19.94,0,62.56,24 June 2020
2020,6,25,1.96,1.27,23.9,19.06,27.77,21.19,0,75.62,25 June 2020
2020,6,26,2,1.34,24.09,19.14,28.38,20.53,0,75.25,26 June 2020
2020,6,27,2.72,1.22,24.52,19.18,27.71,20.93,0,73.5,27 June 2020
2020,6,28,0.74,1.57,23.71,21.58,26.56,21.4,31.64,89.06,28 June 2020
2020,6,29,2.59,0.84,23.33,20.11,26.97,20.87,5.27,84.19,29 June 2020
2020,6,30,2.49,1.19,24.04,18.19,28.76,20.23,0,72.12,30 June 2020
2020,7,1,1.83,1.27,23.49,19.76,27.87,20.73,0,81,01 July 2020
2020,7,2,1.65,1.24,23.19,18.69,27.73,19.64,5.27,78.31,02 July 2020
2020,7,3,2.05,1.1,24.09,18.91,29.38,19.7,0,75.69,03 July 2020
2020,7,4,1.52,0.98,23.8,19.58,28.05,20.67,0,79.38,04 July 2020
2020,7,5,2.78,1.17,24.39,17.01,29.41,20.52,0,66.75,05 July 2020
2020,7,6,1.22,1.2,22.51,17.96,25.69,19.72,0,76.56,06 July 2020
2020,7,7,2.19,1.25,22.23,18.58,26.29,19.5,10.55,81.19,07 July 2020
2020,7,8,2.76,1.48,23.95,18.8,29.65,19.61,0,75.69,08 July 2020
2020,7,9,2.61,1.38,24.32,19.47,29.42,20.29,5.27,76.75,09 July 2020
2020,7,10,2.36,1.31,24.02,20.52,28.64,20.49,10.55,83.25,10 July 2020
2020,7,11,0.94,0.89,22.46,21.4,24.74,21,10.55,94.5,11 July 2020
2020,7,12,2.21,1.06,22.32,18.87,26.32,19.39,0,82.44,12 July 2020
2020,7,13,2.34,1.46,23.76,17.92,28.81,19.94,0,71.94,13 July 2020
2020,7,14,2.96,1.57,24.26,17.72,29.47,19.74,0,69.62,14 July 2020
2020,7,15,2.46,1.5,24.44,17.87,29.28,20.8,0,69.31,15 July 2020
2020,7,16,2.69,1.46,24.15,18.83,28.87,19.9,0,74.19,16 July 2020
2020,7,17,2.35,1.41,24.05,18.9,29.76,19.84,5.27,75.94,17 July 2020
2020,7,18,2.78,1.2,24.29,20.1,28.64,20.49,0,79.31,18 July 2020
2020,7,19,2.31,1.23,24.83,19.65,29.74,21.4,0,74.94,19 July 2020
2020,7,20,2.26,1.46,24.85,18.36,29.69,21.45,0,69.81,20 July 2020
2020,7,21,2.19,1.28,24.9,18.9,30.06,21.12,0,71.94,21 July 2020
2020,7,22,2.1,1.2,23.72,19.68,28.28,20.58,21.09,80.25,22 July 2020
2020,7,23,1.58,1.33,23.52,19.47,28.54,20.06,10.55,80.38,23 July 2020
2020,7,24,2.07,1.36,23.08,19.33,27.37,19.53,0,81.81,24 July 2020
2020,7,25,2.79,1.27,23.46,19.44,27.65,20.68,0,80,25 July 2020
2020,7,26,2.49,1.41,23.67,18.82,28.44,20.47,5.27,76.75,26 July 2020
2020,7,27,2.91,1.4,24.37,18.94,29.76,19.67,0,74.69,27 July 2020
2020,7,28,2.84,1.36,25.26,19.2,30.7,20.3,0,71.69,28 July 2020
2020,7,29,2.27,1.31,24.85,20.49,29.89,21.48,5.27,79.06,29 July 2020
2020,7,30,2.31,1.59,24.83,20.35,29.56,21.69,0,78.44,30 July 2020
2020,7,31,2.35,1.73,25.12,18.92,30.73,21.03,0,71.5,31 July 2020
2020,8,1,2.41,1.46,24.67,18.19,30.29,20.71,5.27,70.44,01 August 2020
2020,8,2,2.71,1.38,24.95,17.4,30.67,20.46,0,66.12,02 August 2020
2020,8,3,2.32,1.55,24.55,19.21,30.29,20.71,5.27,74.94,03 August 2020
2020,8,4,2.11,1.57,24.23,18.29,30.09,20.22,0,72.81,04 August 2020
2020,8,5,2.1,1.47,24.68,18.01,30.65,19.6,0,69.56,05 August 2020
2020,8,6,1.96,1.37,24.39,19.69,29.82,20.53,10.55,77.75,06 August 2020
2020,8,7,2.09,1.12,23.69,19.87,28.34,21.16,5.27,81.94,07 August 2020
2020,8,8,2.31,1.18,24.54,19.45,29.95,20.9,0,75.62,08 August 2020
2020,8,9,1.91,1.33,24.83,19.33,29.98,20.93,0,74.06,09 August 2020
2020,8,10,1.98,1.43,25.23,19.76,30.64,20.58,0,74.44,10 August 2020
2020,8,11,2.13,1.38,25.17,20.49,30.33,20.76,5.27,77.75,11 August 2020
2020,8,12,2.3,1.16,24.74,20.69,29.71,20.97,0,80.62,12 August 2020
2020,8,13,0.9,1.12,25.05,20.35,30.05,21.18,0,77.56,13 August 2020
2020,8,14,2.5,1.27,25.17,19.78,30.07,21.44,0,74.12,14 August 2020
2020,8,15,2.87,1.15,24.69,20.2,28.51,21.79,0,77.75,15 August 2020
2020,8,16,2.8,1.12,25.54,18.76,30.38,21.58,0,68,16 August 2020
2020,8,17,1.75,1.15,24.94,18.98,29.88,21.56,0,72.56,17 August 2020
2020,8,18,0.9,1.38,25.31,19.81,30.82,21.49,5.27,74.25,18 August 2020
2020,8,19,2.19,0.81,24.48,20.55,28.51,22.02,0,80.12,19 August 2020
2020,8,20,2.54,1.26,25.58,19.96,31.24,21.06,0,73.62,20 August 2020
2020,8,21,3.01,1.08,25.05,20.37,29.76,21.62,5.27,77.62,21 August 2020
2020,8,22,2.09,1.28,24.89,19.59,30.25,21.4,5.27,75.38,22 August 2020
2020,8,23,1.83,1.38,23.7,18.95,28.99,20.37,5.27,77.56,23 August 2020
2020,8,24,2.3,1.48,24.69,18.3,30.48,20.02,0,70.81,24 August 2020
2020,8,25,2.36,1.49,25.58,18.35,31.44,20.59,0,66.62,25 August 2020
2020,8,26,2.17,1.36,25.32,19.56,30.55,20.99,0,72.62,26 August 2020
2020,8,27,2.87,1.3,25.81,18.94,31.24,21.4,0,68.62,27 August 2020
2020,8,28,3.11,1.08,26.58,18.92,32.15,21.62,0,65.88,28 August 2020
2020,8,29,2.79,1.34,25.55,18.74,30.7,22.04,0,68.5,29 August 2020
2020,8,30,1.84,1.52,26.26,17.78,32.4,21.56,0,62.81,30 August 2020
2020,8,31,2.51,1.53,26.05,17.93,31.96,21.3,0,64.5,31 August 2020
2020,9,1,2.41,1.41,25.15,18.77,30.75,21.11,10.55,70.88,01 September 2020
2020,9,2,2.38,1.15,23.8,19.78,28.24,20.65,5.27,80.19,02 September 2020
2020,9,3,2.33,1.39,24.64,19.41,30.83,19.96,5.27,76.25,03 September 2020
2020,9,4,2.85,1.5,24.51,19.75,29.15,20.14,0,77.31,04 September 2020
2020,9,5,3.03,1.53,26.04,19.3,31.76,21.98,0,69.12,05 September 2020
2020,9,6,3.11,1.38,26.54,18.98,32.55,21.12,0,65.69,06 September 2020
2020,9,7,2.22,1.23,25.73,20.14,31.24,21.87,5.27,74.5,07 September 2020
2020,9,8,2.2,0.95,24.51,20.06,28.55,21.4,0,78.25,08 September 2020
2020,9,9,1.94,1.57,25.61,18.91,30.77,20.83,0,69.12,09 September 2020
2020,9,10,2.84,1.44,26.23,17.72,32.75,21.07,0,63,10 September 2020
2020,9,11,2.77,1.35,26.02,18.89,31.05,22.08,0,67,11 September 2020
2020,9,12,2.35,1.47,25.92,18.98,31.9,21.33,0,68.19,12 September 2020
2020,9,13,2.8,1.54,26.17,18.77,32.02,22.13,0,66.44,13 September 2020
2020,9,14,1.92,1.31,26.61,19.23,31.59,22.4,0,66.25,14 September 2020
2020,9,15,3.15,1.31,27.31,17.89,33.66,21.79,0,59.94,15 September 2020
2020,9,16,1.8,1.64,26.19,18.98,32.83,21.86,5.27,68.31,16 September 2020
2020,9,17,3.05,1.26,25.57,19.27,31.69,20.52,0,72.19,17 September 2020
2020,9,18,2.96,1.29,25.27,19.39,30.6,21.03,5.27,72.5,18 September 2020
2020,9,19,2.98,1.34,25.53,19.69,31.97,21.05,5.27,73.81,19 September 2020
2020,9,20,1.59,1.23,24.26,20.69,29.06,21.86,5.27,82.44,20 September 2020
2020,9,21,2.91,1.62,26.12,18.33,32.87,21.25,0,66.31,21 September 2020
2020,9,22,3.15,1.66,26.93,18.04,34.13,20.76,0,61.81,22 September 2020
2020,9,23,1.21,1.36,24.72,20.08,28.5,21.78,0,77.19,23 September 2020
2020,9,24,2.76,1.48,25.2,18.3,31.15,20.26,5.27,69.06,24 September 2020
2020,9,25,3.3,1.39,25.53,17.52,32.57,19.82,0,66.25,25 September 2020
2020,9,26,2.57,1.37,26.07,18.19,32.33,20.77,0,65.44,26 September 2020
2020,9,27,2.33,1.31,25.79,17.17,31.42,21.08,0,62.81,27 September 2020
2020,9,28,2.97,1.54,26.23,17.23,32.52,21.29,0,60.31,28 September 2020
2020,9,29,2.3,1.7,24.62,19.45,29.71,20.96,5.27,75.31,29 September 2020
2020,9,30,2.55,1.7,25.3,17.52,32,20.26,0,65.81,30 September 2020
2020,10,1,2.76,1.49,26.53,16.36,33.19,20.82,0,58.25,01 October 2020
2020,10,2,1.55,1.66,26.74,17.6,33.3,21.48,0,60.94,02 October 2020
2020,10,3,2.19,1.78,26.07,17.7,31.76,21.15,0,62.56,03 October 2020
2020,10,4,2.68,1.91,26.29,17.25,32.9,20.71,0,60.31,04 October 2020
2020,10,5,2.59,1.82,27.01,15.13,34.54,20.02,0,53.56,05 October 2020
2020,10,6,2.25,1.47,26.9,16.8,33.34,21.09,0,56.94,06 October 2020
2020,10,7,2.43,1.61,26.55,17.67,31.47,21.52,0,60.75,07 October 2020
2020,10,8,1.93,1.45,26.73,17.18,33.09,21.01,0,59.06,08 October 2020
2020,10,9,3.02,1.38,27.55,17.3,34.59,21.9,0,57.44,09 October 2020
2020,10,10,2.9,1.45,26.87,18.27,31.98,21.91,0,61.69,10 October 2020
2020,10,11,2.56,1.63,25.82,18.73,31.83,21.34,5.27,68.19,11 October 2020
2020,10,12,2.1,1.78,26.35,18.23,33.03,20.89,0,64.75,12 October 2020
2020,10,13,1.84,1.64,27.02,17.01,33.6,22.15,0,58.56,13 October 2020
2020,10,14,2.72,1.43,26.33,17.61,31.74,21.65,0,61.06,14 October 2020
2020,10,15,2.95,1.51,27.28,17.5,33.88,21.39,0,58.38,15 October 2020
2020,10,16,2.38,1.49,26.84,17.15,33.33,21.52,0,59,16 October 2020
2020,10,17,2.41,1.71,27.27,15.23,34.13,21.28,0,51.62,17 October 2020
2020,10,18,2.31,1.52,26.71,17.19,32.38,22.43,0,57.94,18 October 2020
2020,10,19,2.46,1.07,27.14,16.98,32.65,21.88,0,56.69,19 October 2020
2020,10,20,2,1.1,25.19,18.6,28.34,22.73,0,67.56,20 October 2020
2020,10,21,2.43,1.6,26.73,17.05,32.2,21.86,0,57.44,21 October 2020
2020,10,22,2.76,1.55,28.27,16.74,34.51,22.44,0,52.75,22 October 2020
2020,10,23,2.57,1.59,27.35,17.98,32.55,22.66,0,58.56,23 October 2020
2020,10,24,2.7,1.58,27.43,16.93,33.49,22.07,0,55.38,24 October 2020
2020,10,25,2.83,1.42,26.63,18.51,31.58,22.63,0,62.38,25 October 2020
2020,10,26,2.94,1.32,27.51,18.18,33.37,22.09,0,59,26 October 2020
2020,10,27,2.72,1.07,27.1,18.55,33.1,23.12,0,61.88,27 October 2020
2020,10,28,2.19,0.89,25.15,19.71,29.4,22.62,15.82,73.06,28 October 2020
2020,10,29,2.67,1.17,25.73,19.73,31.01,21.63,0,72.19,29 October 2020
2020,10,30,2.31,1.16,25.86,19.08,30.39,22.55,0,68,30 October 2020
2020,10,31,2.23,1.24,26.84,17.65,33.64,21.52,0,60.94,31 October 2020
2020,11,1,1.87,1.29,26.07,18.64,30.27,22.08,0,65.38,01 November 2020
2020,11,2,2.55,0.8,24.34,19.89,27.76,22.03,0,77.12,02 November 2020
2020,11,3,2.43,1.15,25.89,19,31.87,21.15,0,68.69,03 November 2020
2020,11,4,1.97,1.55,25.74,19.87,30.06,22.11,0,71.69,04 November 2020
2020,11,5,2.37,1.26,26.2,19.13,31.89,22.01,0,67.69,05 November 2020
2020,11,6,2.52,1.05,27.1,18.94,33.07,22.28,0,63.62,06 November 2020
2020,11,7,2.52,1.05,26.3,19.66,30.58,23.14,0,68.25,07 November 2020
2020,11,8,2.02,1.34,27.41,18.5,33.09,22.58,0,61.12,08 November 2020
2020,11,9,2.16,1.3,27.3,18.24,33.23,21.97,0,59.69,09 November 2020
2020,11,10,1.86,1.44,25.88,19.99,29.98,22.34,5.27,71.38,10 November 2020
2020,11,11,1.71,0.97,24.24,20.19,29.11,21.39,0,80.12,11 November 2020
2020,11,12,2.52,1.44,26.88,18.46,33.01,21.12,0,63.69,12 November 2020
2020,11,13,1.57,1.02,25.44,19.7,29.44,22.8,0,71.88,13 November 2020
2020,11,14,2.42,1.02,25.76,19.34,31.32,21.87,0,70.19,14 November 2020
2020,11,15,2.81,1.12,25.56,19.31,29.98,22.24,0,69.88,15 November 2020
2020,11,16,2.25,0.95,24.22,17.58,27.48,21.69,0,67.56,16 November 2020
2020,11,17,1.94,1.16,26.26,18.87,32.1,21.36,0,65.94,17 November 2020
2020,11,18,2.49,0.99,24.86,18.87,28.81,21.56,0,71,18 November 2020
2020,11,19,2.75,1.19,26.51,18.94,32.43,21.51,0,66.25,19 November 2020
2020,11,20,2.64,1.23,26.34,19.05,32.01,21.69,0,66.38,20 November 2020
2020,11,21,2.53,1.59,26.57,18.58,31.78,21.82,0,63.25,21 November 2020
2020,11,22,2.63,1.24,25.97,18.76,29.87,22.66,0,65.5,22 November 2020
2020,11,23,2.6,1.55,26.94,18.87,31.9,22.88,0,62.75,23 November 2020
2020,11,24,2.31,1.11,26.75,19.48,31.11,23.1,0,65.75,24 November 2020
2020,11,25,2.48,1.05,25.98,20.21,29.37,22.8,0,71.38,25 November 2020
2020,11,26,2.12,1.41,26.79,19.23,31.79,22.75,0,64.62,26 November 2020
2020,11,27,1.29,1.3,25.23,19.53,29.02,22.44,0,71.75,27 November 2020
2020,11,28,1.42,1.45,26.73,18.27,32.09,22.48,0,61.88,28 November 2020
2020,11,29,2.15,1.41,27.15,17.07,33.02,21.3,0,56.19,29 November 2020
2020,11,30,2.21,1.48,26.67,18.69,31.27,22.71,0,62.69,30 November 2020
2020,12,1,2.11,1.66,26.96,19.08,32.19,22.44,0,63.81,01 December 2020
2020,12,2,2.08,1.27,26.33,19.68,30.68,22.12,0,68.06,02 December 2020
2020,12,3,2.67,1.15,26.66,18.93,32.31,22.21,0,64.81,03 December 2020
2020,12,4,2.71,1.13,26.42,17.29,32.12,21.73,0,59.25,04 December 2020
2020,12,5,2.48,1.2,25.95,18.36,31.07,22.33,0,64,05 December 2020
2020,12,6,2.15,1.55,25.94,19.66,29.71,22.96,0,69.06,06 December 2020
2020,12,7,2.32,1.53,27.08,18.75,32.03,22.65,0,61.75,07 December 2020
2020,12,8,2.51,1.26,26.96,18.99,32.01,22.13,0,63.44,08 December 2020
2020,12,9,2.31,1.42,27.14,18.62,32.41,22.73,0,61.56,09 December 2020
2020,12,10,2.45,1.12,26.81,18.8,31.72,22.5,0,62.94,10 December 2020
2020,12,11,2.58,1.36,26.39,18.24,31.84,22.5,0,62.88,11 December 2020
2020,12,12,2.71,1.25,25.72,16.86,31.39,21.01,0,60.19,12 December 2020
2020,12,13,2.87,1.33,25.85,15.65,31.58,21.23,0,55.31,13 December 2020
2020,12,14,2.22,1.25,25.9,17.89,31.19,22.31,0,62.12,14 December 2020
2020,12,15,2.57,1.4,26.7,18.42,31.81,22.5,0,62.44,15 December 2020
2020,12,16,2.52,1.49,27.01,18.23,31.71,23.13,0,59.88,16 December 2020
2020,12,17,2.46,1.45,26.28,17.48,31.09,22.73,0,59.56,17 December 2020
2020,12,18,2.31,1.41,26.07,18.13,31.33,22.44,0,62.94,18 December 2020
2020,12,19,2.46,1.34,26.15,17.99,31.58,21.98,0,62.81,19 December 2020
2020,12,20,2.72,1.4,25.05,18.19,30.39,21.21,0,67.44,20 December 2020
2020,12,21,2.82,1.31,25.75,18.33,31.08,21.63,0,65.56,21 December 2020
2020,12,22,2.79,0.93,25.65,19.41,30.18,22.28,5.27,69.69,22 December 2020
2020,12,23,2.26,1.12,24.19,20.68,28.25,21.82,5.27,82.25,23 December 2020
2020,12,24,2.42,1.14,24.17,19.8,29.12,20.55,0,78.94,24 December 2020
2020,12,25,2.5,1.37,24.74,18.69,30.29,19.87,0,71.69,25 December 2020
2020,12,26,2.57,1.01,24.58,19.5,29.69,21.29,5.27,75.94,26 December 2020
2020,12,27,2.43,1.17,24.8,19.16,30.69,20.39,0,74.5,27 December 2020
2020,12,28,2.71,1.09,25.01,18.83,30.15,21.55,0,70.69,28 December 2020
2020,12,29,2.48,1.23,23.62,19.38,27.64,20.8,10.55,78.69,29 December 2020
2020,12,30,2.33,1.22,24.05,19.95,29.83,19.63,10.55,81,30 December 2020
2020,12,31,1.87,1.23,22.98,19.89,27.65,20.13,15.82,84.81,31 December 2020
2021,1,1,2.29,1.25,23.34,19.22,29.01,19.27,5.27,79.88,
2021,1,2,2.14,1.15,24.01,19.89,29.58,19.94,0,80.25,
2021,1,3,1.93,1.18,23.73,19.52,29.05,20.15,0,79.56,
2021,1,4,2.28,0.94,22.9,18.81,28.36,19.2,10.55,80.56,
2021,1,5,3.1,1.45,23.18,14.58,30.2,17.22,0,64.31,
2021,1,6,2.67,1.4,23.94,16.23,30.23,17.94,0,64.56,
2021,1,7,2.08,1.09,23.13,19.53,27.31,20.62,5.27,81.62,
2021,1,8,1.08,1.12,22.9,19.96,26.86,19.83,5.27,85.06,
2021,1,9,2.14,0.79,22.79,19.82,27.24,20.26,0,85.12,
2021,1,10,1.82,1.28,22.99,19.76,27.93,19.42,5.27,84.25,
2021,1,11,2.19,1.15,23.93,19.54,29.71,19.88,0,79.25,
2021,1,12,2.61,1.24,23.44,18.17,28.96,19.89,0,74.62,
2021,1,13,2.84,1.27,24.17,16.87,30.01,19.36,0,66.56,
2021,1,14,2.7,1.21,23.71,17.19,29.33,19.87,0,69.31,
2021,1,15,3.09,1.24,22.98,17.33,29.07,18.87,0,72.81,
2021,1,16,2.88,1.27,23.38,17.33,29.73,18.6,0,71.31,
2021,1,17,3.11,1.34,24.11,18.2,30.59,18.91,0,73.56,
2021,1,18,2.9,1.3,23.76,16.12,30.22,18.9,0,66.5,
2021,1,19,3.03,1.15,23.34,16,29.32,18.9,5.27,66.12,
2021,1,20,2.55,1.13,23.48,17.42,29.83,18.58,5.27,71.75,
2021,1,21,2.53,1.37,23.99,18.95,29.95,19.16,0,76.44,
2021,1,22,2.18,1.2,24.27,19.15,29.28,20.33,0,75.56,
2021,1,23,2.15,1.23,24.69,19.32,29.85,20.67,0,74,
2021,1,24,1.9,1.27,24.66,19.84,29.35,21.61,0,76.06,
2021,1,25,2.13,1.27,23.95,19.08,28.9,20.98,0,76.44,
2021,1,26,2.56,1.21,24.23,18.44,29.45,20.03,0,72.25,
2021,1,27,2.55,1.03,24.21,17.58,29.9,19.51,0,68.81,
2021,1,28,2.88,1.31,24.52,17.46,30.83,19.92,0,67.56,
2021,1,29,3.07,1.23,24.53,16.86,30.29,20.3,0,64.94,
2021,1,30,3.02,1.34,23.9,17.02,29.68,19.68,5.27,67.12,
2021,1,31,2.62,1.09,23.37,19.2,28.78,19.96,0,79.69,
2021,2,1,2.42,1.29,24.55,19.47,29.93,20.31,0,75.94,
2021,2,2,3.07,1.43,26.08,16.82,32.3,21.29,0,59.94,
2021,2,3,3,1.48,26,16.76,32.07,21.81,0,59.44,
2021,2,4,2.99,1.47,26.39,17.83,32.53,20.98,0,61.5,
2021,2,5,1.78,1.28,26.69,19.71,31.56,22.65,0,67.69,
2021,2,6,2.19,1.36,26.35,18.87,31.71,22.06,0,66.06,
2021,2,7,2.32,1.38,25.82,18.16,30.97,21.72,0,64.44,
2021,2,8,2.89,1.5,26.31,17.89,32.01,21.3,0,61.56,
2021,2,9,2.19,1.17,24.87,18.46,28.86,21.95,0,68.44,
2021,2,10,2.42,1.09,24.5,18.44,29.94,21.04,0,71.56,
2021,2,11,2.79,1.15,25.16,16.84,31.65,19.97,0,64.12,
2021,2,12,2.91,1.41,24.16,17.98,29.75,19.98,5.27,70.69,
2021,2,13,2.78,1.51,24.5,19.53,30.19,19.95,0,76.25,
2021,2,14,2.41,1.07,23.42,19.11,26.78,21.25,0,77.94,
2021,2,15,2.27,1.3,25.74,16.12,32.65,20.87,0,58.12,
2021,2,16,2.19,1.34,25.11,18.56,30.13,21.5,0,68.81,
2021,2,17,1.84,1.27,24.66,17.85,29.11,21.19,0,67.38,
2021,2,18,3.11,1.35,24.44,17,30.48,19.51,0,65.56,
2021,2,19,3.06,1.32,24.8,15.94,31.01,19.31,0,60.88,
2021,2,20,2.38,1.05,23.81,18.69,28.72,20.57,5.27,75.25,
2021,2,21,2.62,0.95,23.56,18.95,28.59,20.51,5.27,78,
2021,2,22,2.1,1.34,24.03,18.21,28.97,19.87,0,72.5,
2021,2,23,2.4,1.43,24.1,18.91,29.3,20.65,5.27,74.75,
2021,2,24,1.7,1.62,24.42,19.9,29.55,20.54,5.27,78.06,
